image_file,episode_id,x_r,y_r,yaw_r,x_g,y_g,yaw_g,dX,dY,sin_dYaw,cos_dYaw,dist_to_goal,dist_home_to_goal,odom_linear_vel,odom_angular_vel,lidar_0,lidar_1,lidar_2,lidar_3,lidar_4,lidar_5,lidar_6,lidar_7,lidar_8,lidar_9,lidar_10,lidar_11,lidar_12,lidar_13,lidar_14,lidar_15,lidar_16,lidar_17,lidar_18,lidar_19,lidar_20,lidar_21,lidar_22,lidar_23,lidar_24,lidar_25,lidar_26,lidar_27,lidar_28,lidar_29,lidar_30,lidar_31,lidar_32,lidar_33,lidar_34,lidar_35,lidar_36,lidar_37,lidar_38,lidar_39,lidar_40,lidar_41,lidar_42,lidar_43,lidar_44,lidar_45,lidar_46,lidar_47,lidar_48,lidar_49,lidar_50,lidar_51,lidar_52,lidar_53,lidar_54,lidar_55,lidar_56,lidar_57,lidar_58,lidar_59,lidar_60,lidar_61,lidar_62,lidar_63,lidar_64,lidar_65,lidar_66,lidar_67,cmd_linear_vel,cmd_angular_vel
111649_886328.jpg,4,-26.8996,6.1495,1.8418,-13.6386,2.6876,-0.0544,-6.885,-11.8506,-0.9475,-0.3196,13.7054,30.5767,1.0,0.0,0.3125,0.302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4985,0.4865,0.4755,0.4667,0.4582,0.4517,0.4456,0.4408,0.4371,0.4339,0.4318,1.0,0.0
111650_086406.jpg,4,-26.9531,6.3422,1.8418,-13.6386,2.6876,-0.0544,-7.085,-11.8506,-0.9475,-0.3196,13.807,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4958,0.486,0.475,0.4663,0.4578,0.4513,0.4452,0.4403,0.4367,0.4335,0.4314,1.0,0.0
111650_286409.jpg,4,-27.0067,6.5349,1.8418,-13.6386,2.6876,-0.0544,-7.285,-11.8506,-0.9475,-0.3196,13.9107,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4953,0.4834,0.4746,0.4658,0.4573,0.4509,0.4447,0.4399,0.4363,0.4331,0.431,1.0,0.0
111650_486388.jpg,4,-27.0602,6.7276,1.8418,-13.6386,2.6876,-0.0544,-7.485,-11.8506,-0.9475,-0.3196,14.0165,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4949,0.4829,0.472,0.4654,0.4569,0.4504,0.4443,0.4395,0.4358,0.4327,0.4306,1.0,0.0
111650_686425.jpg,4,-27.1137,6.9203,1.8418,-13.6386,2.6876,-0.0544,-7.685,-11.8506,-0.9475,-0.3196,14.1243,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4944,0.4825,0.4715,0.4629,0.4565,0.45,0.4439,0.4391,0.4354,0.4323,0.4302,1.0,0.0
111650_886362.jpg,4,-27.1672,7.113,1.8418,-13.6386,2.6876,-0.0544,-7.885,-11.8506,-0.9475,-0.3196,14.2341,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4961,0.482,0.4711,0.4624,0.456,0.4496,0.4434,0.4386,0.435,0.4318,0.4297,1.0,0.0
111651_086357.jpg,4,-27.2208,7.3057,1.8418,-13.6386,2.6876,-0.0544,-8.085,-11.8506,-0.9475,-0.3196,14.3458,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4956,0.4837,0.4706,0.462,0.4535,0.4491,0.443,0.4382,0.4346,0.4314,0.4293,1.0,0.0
111651_286372.jpg,4,-27.2743,7.4984,1.8418,-13.6386,2.6876,-0.0544,-8.285,-11.8506,-0.9475,-0.3196,14.4595,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4951,0.4832,0.4723,0.4615,0.4531,0.4467,0.4426,0.4378,0.4341,0.431,0.4289,1.0,0.0
111651_486327.jpg,4,-27.3278,7.6911,1.8418,-13.6386,2.6876,-0.0544,-8.485,-11.8506,-0.9475,-0.3196,14.575,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4947,0.4828,0.4718,0.4631,0.4527,0.4462,0.4402,0.4374,0.4337,0.4306,0.4285,1.0,0.0
111651_686168.jpg,4,-27.3814,7.8838,1.8418,-13.6386,2.6876,-0.0544,-8.685,-11.8506,-0.9475,-0.3196,14.6923,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4607,1.0,0.4871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4942,0.4823,0.4713,0.4627,0.4522,0.4458,0.4397,0.435,0.4319,0.4302,0.4281,1.0,0.0
111651_886311.jpg,4,-27.4349,8.0765,1.8418,-13.6386,2.6876,-0.0544,-8.885,-11.8506,-0.9475,-0.3196,14.8114,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4537,1.0,0.4782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4937,0.4818,0.4709,0.4622,0.4538,0.4454,0.4393,0.4346,0.4309,0.4278,0.4277,1.0,0.0
111652_086250.jpg,4,-27.4884,8.2692,1.8418,-13.6386,2.6876,-0.0544,-9.085,-11.8506,-0.9475,-0.3196,14.9323,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4559,0.4555,0.4662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4932,0.4813,0.4704,0.4618,0.4534,0.4469,0.4389,0.4341,0.4305,0.4274,0.4253,1.0,0.0
111652_286175.jpg,4,-27.542,8.4619,1.8418,-13.6386,2.6876,-0.0544,-9.285,-11.8506,-0.9475,-0.3196,15.0548,30.5767,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4513,0.4468,0.456,0.4621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4927,0.4809,0.47,0.4613,0.4529,0.4465,0.4404,0.4337,0.4301,0.427,0.4249,1.0,0.0
111652_486203.jpg,4,-27.5958,8.6541,1.8543,-13.6386,2.6876,-0.0544,-9.6321,-11.7313,-0.9435,-0.3315,15.179,30.5767,0.9955,0.1252,1.0,1.0,1.0,1.0,1.0,0.4447,0.4396,0.448,0.4527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4913,0.4796,0.4688,0.4602,0.4519,0.4456,0.4396,0.4349,0.4294,0.4263,0.4243,0.0,0.5
111652_686253.jpg,4,-27.6466,8.8134,1.9069,-13.6386,2.6876,-0.0544,-10.4036,-11.2034,-0.9247,-0.3807,15.2889,30.5767,0.7423,0.2457,1.0,1.0,1.0,0.4252,0.4857,0.4434,0.448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4984,0.4854,0.4747,0.4648,0.4557,0.4485,0.4417,0.4365,0.4318,0.4283,0.4238,0.4218,0.4208,0.0,0.5
111652_886237.jpg,4,-27.678,8.8986,1.9441,-13.6386,2.6876,-0.0544,-10.9031,-10.8076,-0.9099,-0.4147,15.352,30.5767,0.3575,0.1662,1.0,0.4538,0.4316,0.4523,0.4417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4956,0.4829,0.4715,0.4622,0.4536,0.4458,0.4397,0.434,0.4298,0.4261,0.4234,0.4198,0.4187,0.4185,0.0,0.5
111653_086147.jpg,4,-27.687,8.9208,1.982,-13.6386,2.6876,-0.0544,-11.3286,-10.3862,-0.8936,-0.4489,15.3692,30.5767,0.0722,0.2422,0.4611,0.4319,0.4561,0.4412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4971,0.4842,0.4726,0.4624,0.454,0.4464,0.4394,0.4341,0.4292,0.4257,0.4227,0.4188,0.4176,0.4172,0.4176,0.0,0.5
111653_286370.jpg,4,-27.6883,8.9237,2.0707,-13.6386,2.6876,-0.0544,-12.2078,-9.3409,-0.8503,-0.5264,15.3715,30.5767,0.0011,0.4961,0.4642,0.4423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4971,0.4838,0.472,0.4619,0.4529,0.445,0.4387,0.4329,0.428,0.4243,0.4211,0.4172,0.4158,0.4153,0.4156,0.4167,0.4204,0.0,0.5
111653_486248.jpg,4,-27.6883,8.9237,2.1707,-13.6386,2.6876,-0.0544,-13.0794,-8.0755,-0.7935,-0.6086,15.3715,30.5767,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4887,0.4762,0.4654,0.4557,0.4472,0.44,0.4337,0.4284,0.4242,0.4207,0.418,0.4144,0.4133,0.4131,0.4138,0.4171,0.4191,0.4223,0.426,0.0,0.5
111653_686172.jpg,4,-27.6883,8.9237,2.2707,-13.6386,2.6876,-0.0544,-13.8202,-6.7294,-0.7287,-0.6848,15.3715,30.5767,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4946,0.4817,0.4695,0.4589,0.4497,0.442,0.4351,0.4292,0.4244,0.4204,0.4173,0.4132,0.4117,0.411,0.4111,0.4121,0.4156,0.4183,0.4217,0.4256,0.431,0.4369,0.0,0.5
111653_886349.jpg,4,-27.6883,8.9237,2.3707,-13.6386,2.6876,-0.0544,-14.423,-5.316,-0.6567,-0.7541,15.3715,30.5767,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4866,0.474,0.4627,0.4532,0.4444,0.4368,0.4304,0.4251,0.4206,0.417,0.4143,0.4104,0.4093,0.4089,0.4094,0.4125,0.4145,0.4175,0.421,0.4258,0.4313,0.4374,0.4453,0.4537,0.0,0.5
111654_086247.jpg,4,-27.6883,8.9237,2.4707,-13.6386,2.6876,-0.0544,-14.8817,-3.8496,-0.5782,-0.8159,15.3715,30.5767,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4924,0.4795,0.4674,0.4565,0.4473,0.4391,0.4324,0.4263,0.4212,0.4171,0.4139,0.4096,0.4079,0.4071,0.4071,0.4079,0.4113,0.4136,0.4169,0.4207,0.4259,0.4315,0.4388,0.4468,0.4553,0.4662,0.4776,0.0,0.5
111654_286244.jpg,4,-27.6883,8.9237,2.5707,-13.6386,2.6876,-0.0544,-15.1917,-2.3447,-0.4938,-0.8696,15.3715,30.5767,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4993,0.4856,0.4726,0.4605,0.451,0.4422,0.4344,0.4279,0.4223,0.4178,0.414,0.411,0.407,0.4058,0.4053,0.4056,0.4085,0.4104,0.4131,0.4164,0.4208,0.4263,0.4322,0.44,0.4479,0.4581,0.4691,0.4807,0.4953,1.0,0.0,0.5
111654_486325.jpg,4,-27.7035,8.9319,2.6623,-13.6386,2.6876,-0.0544,-15.3597,-0.9446,-0.4122,-0.9111,15.3887,30.5767,0.1588,0.4267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4548,0.4551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4918,0.4783,0.4655,0.4553,0.4457,0.4369,0.43,0.4239,0.4185,0.4142,0.4108,0.4063,0.4045,0.4035,0.4033,0.4038,0.407,0.4092,0.4121,0.4159,0.4206,0.4259,0.4324,0.4404,0.4487,0.4594,0.4702,0.4838,0.4985,1.0,1.0,1.0,1.0,0.5
111654_686263.jpg,4,-27.7784,8.967,2.7332,-13.6386,2.6876,-0.0544,-15.4707,0.1475,-0.3467,-0.938,15.4714,30.5767,0.4988,0.3311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3724,0.3774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4865,0.4716,0.4597,0.4492,0.4393,0.4315,0.4242,0.4177,0.4127,0.4084,0.4048,0.4022,0.3984,0.3974,0.397,0.3975,0.4006,0.4026,0.4054,0.4091,0.4135,0.419,0.4254,0.4324,0.4409,0.4511,0.4616,0.475,0.4884,1.0,1.0,1.0,1.0,1.0,1.0,0.5
111654_886257.jpg,4,-27.9187,9.0227,2.7864,-13.6386,2.6876,-0.0544,-15.5919,0.9738,-0.2963,-0.9551,15.6222,30.5767,0.8402,0.245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2772,0.2822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4957,0.4798,0.4656,0.453,0.441,0.4313,0.4229,0.415,0.4089,0.4033,0.3983,0.3947,0.3916,0.3874,0.386,0.3853,0.3853,0.3861,0.3895,0.3918,0.3948,0.3987,0.4035,0.4091,0.4158,0.4235,0.4318,0.4418,0.4537,0.4659,0.4814,0.497,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111655_086347.jpg,4,-28.0957,9.0859,2.8037,-13.6386,2.6876,-0.0544,-15.7606,1.2441,-0.2797,-0.9601,15.8097,30.5767,0.9212,0.0262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2209,0.1946,0.1918,0.1976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4978,0.4804,0.4633,0.4493,0.4369,0.4259,0.4153,0.4069,0.3996,0.3928,0.3875,0.3828,0.3786,0.3757,0.3733,0.3698,0.3689,0.3687,0.3692,0.3705,0.3744,0.3771,0.3806,0.3849,0.3901,0.3961,0.4032,0.4114,0.4201,0.4305,0.443,0.4558,0.472,0.4883,1.0,1.0,1.0,1.0,1.0,0.0,0.0
111655_286356.jpg,4,-28.2154,9.1277,2.8075,-13.6386,2.6876,-0.0544,-15.8827,1.3034,-0.2761,-0.9611,15.9361,30.5767,0.5381,0.0166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1083,0.1059,1.0,0.0957,0.0956,0.1075,0.1066,0.4458,0.4325,0.4207,0.4102,0.4001,0.3921,0.3852,0.3787,0.3737,0.3692,0.3653,0.3625,0.3603,0.3569,0.3561,0.356,0.3566,0.3578,0.3599,0.3645,0.3679,0.3722,0.3773,0.3832,0.3901,0.3981,0.4067,0.4169,0.4291,0.4416,0.4574,0.4734,0.4936,1.0,1.0,1.0,1.0,0.0,0.0
111655_486300.jpg,4,-28.2627,9.144,2.8097,-13.6386,2.6876,-0.0544,-15.9297,1.3398,-0.2739,-0.9618,15.9859,30.5767,0.1537,0.0099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4892,0.4695,0.4532,0.4373,0.4244,0.0745,0.0703,0.0696,0.071,0.0832,0.3719,0.3671,0.3627,0.3589,0.0516,0.0499,0.0488,0.0494,0.0502,0.0526,0.3518,0.3539,0.3585,0.3619,0.3661,0.3712,0.3771,0.3839,0.3919,0.4004,0.4105,0.4226,0.435,0.4507,0.4665,0.4865,1.0,1.0,1.0,1.0,0.0,0.0
111655_686191.jpg,4,-28.2635,9.1443,2.81,-13.6386,2.6876,-0.0544,-15.9302,1.3437,-0.2737,-0.9618,15.9868,30.5767,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.488,0.4684,0.4522,0.4364,0.4235,0.412,0.4018,0.392,0.3842,0.3775,0.3712,0.3664,0.362,0.3582,0.3556,0.3535,0.352,0.3494,0.3494,0.35,0.3513,0.3533,0.358,0.3614,0.3656,0.3707,0.3766,0.3835,0.3914,0.3999,0.41,0.4221,0.4345,0.4503,0.4661,0.1115,0.1138,0.101,0.1015,1.0,0.0,0.0
111655_886349.jpg,4,-28.2635,9.1443,2.81,-13.6386,2.6876,-0.0544,-15.9302,1.3437,-0.2737,-0.9618,15.9868,30.5767,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.488,0.4684,0.4522,0.4364,0.4235,0.412,0.4018,0.392,0.3842,0.3775,0.3712,0.3664,0.362,0.3582,0.3556,0.3535,0.352,0.3494,0.3494,0.35,0.3513,0.3533,0.358,0.3614,0.3656,0.3707,0.3766,0.3835,0.3914,0.3999,0.41,0.4221,0.4345,0.4503,0.4661,0.4861,1.0,1.0,1.0,1.0,0.0,0.0
111656_086338.jpg,4,-28.2835,9.1512,2.81,-13.6386,2.6876,-0.0544,-15.9513,1.3445,-0.2736,-0.9618,16.0079,30.5767,0.1846,0.0004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4869,0.4673,0.4511,0.4354,0.4225,0.411,0.4008,0.3911,0.3833,0.3766,0.3703,0.3655,0.3612,0.3574,0.3547,0.3527,0.3512,0.3486,0.3486,0.3491,0.3505,0.3525,0.3572,0.3605,0.3648,0.3699,0.3757,0.3826,0.3905,0.399,0.4091,0.4211,0.4335,0.4492,0.465,0.485,1.0,1.0,1.0,1.0,1.0,0.0
111656_286277.jpg,4,-28.3675,9.1801,2.8102,-13.6386,2.6876,-0.0544,-16.0399,1.3474,-0.2735,-0.9619,16.0964,30.5767,0.5306,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4997,0.4782,0.459,0.4431,0.4277,0.415,0.4037,0.3937,0.3842,0.3766,0.37,0.3638,0.3591,0.3548,0.3511,0.3485,0.3464,0.345,0.3424,0.3424,0.343,0.3443,0.3463,0.3509,0.3542,0.3584,0.3634,0.3691,0.3759,0.3837,0.392,0.4019,0.4138,0.4259,0.4414,0.4569,0.4765,0.4978,1.0,1.0,1.0,1.0,0.0
111656_486092.jpg,4,-28.5169,9.2315,2.8105,-13.6386,2.6876,-0.0544,-16.1975,1.3518,-0.2732,-0.962,16.2538,30.5767,0.8764,0.0015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4819,0.4612,0.4427,0.4274,0.4125,0.4003,0.3894,0.3798,0.3705,0.3632,0.3568,0.3509,0.3464,0.3422,0.3387,0.3362,0.3342,0.3328,0.3303,0.3302,0.3308,0.3321,0.334,0.3366,0.3417,0.3457,0.3506,0.3561,0.3626,0.3702,0.3782,0.3878,0.3992,0.411,0.4259,0.4408,0.4598,0.4803,1.0,1.0,1.0,1.0,0.0
